wnver::eOS9lXC6GvMWznF1wkZofDdtbBU
1740n 50710316.0755407 ROOT
1930n 23368592.9632433
2137n 27328048.2481948
2452n 727564.600397281
2684n 13947664.693973
3553n 10279224.0029198
3993n 3.66666666666667
4258n 5924027.84917065
4475n 5907011.15631351
5787n 3
5930n 300.666666666667
6024n 1
6150n 10129.5
6269n 6390.14285713987
6400n 1
6484n 10558.5499999997
7347n 5504956.72381237
7846n 5251224.25580536
15388n 362862.621949442
17222n 191077.062000257
19046n 926.666666666702
19128n 240090.511249621
19613n 1888044.42799651
20090n 535241.525401517
20827n 2619818.19544071
21265n 283811.50039319
21734n 6373.66666666734
21939n 4082383.80147391
22903n 22687.8700396813
23100n 9157070.8184108
23271n 3260269.30030599
23773n 97326.9037337637
24264n 4451851.85480924
24720n 1880800.78892207
26192n 250892.879254068
27167n 3318472.74760326
27807n 422504.121043303
28270n 312140.364177527
28651n 4540.0277777777
29007n 3
29114n 422.25
29378n 5799472.61437104
29677n 568085.03533418
30358n 4394729.98609154
31264n 2829549.95386682
31921n 3355538.5707654
32613n 631694.6048066
32823n 3882.42380952385
33020n 3153808.45319139
33615n 4347896.98495909
34213n 248423.777204809
34479n 5945.56410255672
34574n 5298.30000000026
34777n 3
34939n 111
35189n 109662.83039109
35697n 104.5
35891n 102
36061n 2293.28571428574
36299n 72.1666666666667
36580n 5
36762n 22394.4101731602
37006n 291.5
37090n 16
37200n 778.577777777692
37396n 992180.627765659
38175n 3
38262n 13969.7820512886
38573n 18.5
38863n 29
39021n 8866.86269841258
39211n 230
39297n 2335.05555555525
39545n 259.111111111117
39740n 73.5
39916n 1155
39990n 384.666666666662
40152n 4642.80714285732
40420n 80
40545n 1
40804n 4449.14047619066
40962n 2713.69047619063
41188n 4655.33333333383
41468n 1570.41176470508
41614n 3
41740n 244.333333333336
41899n 50529.6548534801
42311n 26050.9595238017
42541n 832.571428571453
42757n 46163.5253967888
43116n 1
43195n 36861.1348484836
43609n 7724.16666666728
43902n 14944.1071428572
44150n 44109.1371212387
44455n 1447.07142857141
44673n 2401.16666666666
44900n 87
45114n 3
45250n 54260.6971021652
45646n 462.499999999985
45907n 8531.04920634947
46177n 5508.41186868605
46344n 1577.80303030301
46522n 24430.0097846621
47018n 61
47106n 3038.79999999948
47356n 1
47550n 60
47745n 2843.25
47941n 79
48051n 21098.4999999948
48225n 8082.50000000009
48374n 13547.0025641028
48656n 330.666666666665
48828n 4861.83333333336
49003n 5834.03333333314
49344n 57.3333333333335
49530n 110.400000000001
49636n 7.33333333333333
49789n 4.5
49909n 450.5
50037n 837.300000000034
50195n 3112.38461538477
50484n 35.75
50693n 330.75
50887n 1695.38461538486
51077n 277
