wnver::eOS9lXC6GvMWznF1wkZofDdtbBU
1740n 128767 ROOT
1930n 69661
2137n 59062
2452n 3669
2684n 39997
3553n 32734
3993n 0
4258n 20896
4475n 20800
5787n 0
5930n 0
6024n 0
6150n 0
6269n 8
6400n 0
6484n 87
7347n 19753
7846n 19196
15388n 1124
17222n 392
19046n 0
19128n 1154
19613n 2416
20090n 948
20827n 4093
21265n 546
21734n 4
21939n 10640
22903n 46
23100n 21719
23271n 8026
23773n 177
24264n 11702
24720n 5415
26192n 1259
27167n 6355
27807n 606
28270n 326
28651n 46
29007n 0
29114n 0
29378n 13516
29677n 2149
30358n 9522
31264n 7285
31921n 5585
32613n 1237
32823n 36
33020n 5967
33615n 6742
34213n 1427
34479n 52
34574n 13
34777n 0
34939n 0
35189n 289
35697n 0
35891n 0
36061n 0
36299n 0
36580n 0
36762n 100
37006n 2
37090n 0
37200n 3
37396n 2133
38175n 0
38262n 49
38573n 0
38863n 0
39021n 50
39211n 2
39297n 31
39545n 0
39740n 0
39916n 0
39990n 2
40152n 2
40420n 0
40545n 0
40804n 1
40962n 0
41188n 10
41468n 0
41614n 0
41740n 0
41899n 62
42311n 28
42541n 0
42757n 35
43116n 0
43195n 64
43609n 5
43902n 67
44150n 139
44455n 25
44673n 0
44900n 1
45114n 0
45250n 125
45646n 1
45907n 19
46177n 16
46344n 21
46522n 36
47018n 1
47106n 7
47356n 2
47550n 3
47745n 6
47941n 0
48051n 0
48225n 8
48374n 33
48656n 1
48828n 3
49003n 23
49344n 1
49530n 1
49636n 1
49789n 0
49909n 0
50037n 8
50195n 1
50484n 0
50693n 0
50887n 0
51077n 0
51192n 6
51385n 0
51525n 1
51712n 0
51897n 0
52052n 0
52146n 0
52334n 0
52500n 0
52791n 0
53020n 0
53097n 2
53405n 0
53525n 0
53609n 4
53806n 0
53913n 10
54328n 1
54483n 0
54652n 0
54821n 1
55038n 0
55227n 0
55315n 4
55633n 0
55793n 0
55932n 0
56087n 1
56311n 1
56551n 0
56688n 0
56912n 3
57162n 0
57306n 0
57486n 0
57657n 1
57748n 0
58002n 0
58247n 0
58337n 2
58519n 0
58608n 0
58743n 16
59127n 4
59376n 0
59552n 3
59728n 1
59895n 1
59989n 0
60201n 0
60414n 1
60548n 0
60747n 0
60817n 0
61014n 1
61171n 0
61290n 4
61453n 0
61598n 3
61792n 0
61917n 0
62133n 1
62331n 0
62451n 2
62671n 0
62806n 85
63014n 5
63310n 0
63559n 2
63652n 75
64018n 1
64151n 0
64370n 0
64504n 1
64789n 1
65098n 0
65216n 1
65336n 1
65418n 0
65575n 0
65855n 4
66075n 3
66216n 98
66397n 3
66636n 32
66901n 0
67153n 0
67254n 0
67397n 1
67526n 8
67707n 1
67990n 1
68170n 0
68333n 1
68617n 0
68755n 1
68901n 1
69060n 0
69173n 0
69444n 0
69604n 0
69685n 0
69815n 0
69918n 0
70077n 0
70215n 0
70363n 0
70462n 0
70641n 0
70807n 0
70965n 57
71546n 0
71700n 0
71864n 0
72068n 3
72261n 0
72473n 0
72691n 0
72808n 2
73032n 0
73177n 0
73525n 0
73713n 0
73828n 1
74092n 0
74324n 0
74524n 3
74624n 5
74790n 8
75283n 0
75471n 0
75618n 0
75790n 1
75912n 1
76072n 0
76196n 4
76323n 0
76393n 0
76563n 0
76884n 4
77169n 0
77249n 0
77419n 46
77856n 0
77981n 0
78217n 0
78393n 1
78536n 0
78821n 0
79018n 19
79212n 0
79398n 2
79603n 0
79752n 0
79908n 0
80096n 0
80242n 0
80474n 0
80619n 0
80743n 0
80968n 0
81174n 0
81395n 0
81572n 11
81836n 8
82081n 0
82223n 0
82347n 0
82525n 0
82754n 0
82870n 1
83260n 0
83448n 0
83585n 2
83729n 8
83975n 1
84371n 1
84642n 0
84895n 0
85041n 0
85219n 0
85432n 0
85678n 0
85829n 0
86140n 0
86297n 0
86547n 0
86654n 0
86809n 1
87073n 0
87218n 0
87423n 33
87663n 27
87849n 0
88154n 0
88367n 1
88481n 10
88725n 5
89027n 2
89234n 0
89351n 4
89657n 0
89891n 0
90076n 0
90253n 4
90393n 0
90610n 0
90779n 0
91013n 0
91234n 0
91404n 0
91503n 0
91670n 0
91779n 0
91893n 2
91977n 0
92212n 0
92366n 0
92663n 1
92847n 0
93006n 0
93127n 0
93354n 0
93483n 17
93874n 0
94001n 12
94240n 0
94500n 0
94788n 1
94954n 0
95121n 0
95329n 0
95502n 11
95873n 0
95971n 0
96211n 0
96343n 0
96513n 0
96720n 0
96851n 0
96969n 0
97122n 0
97244n 0
97348n 1
97504n 21
97923n 0
98051n 0
98385n 5
98625n 0
98822n 0
98939n 0
99061n 0
99267n 0
99439n 0
99588n 0
99799n 0
99951n 1
100253n 20
100437n 0
100543n 4
100889n 0
101003n 0
101191n 11
101410n 0
101570n 0
101708n 0
101809n 0
102039n 0
102162n 0
102374n 1
102457n 2
102779n 0
102927n 0
103140n 0
103291n 1
103419n 0
103590n 0
103737n 0
103834n 10
104088n 1
104249n 1
104409n 0
104539n 17
104976n 0
105164n 0
105271n 0
105479n 0
105624n 0
105820n 2
106104n 0
106272n 10
106726n 0
106888n 0
107016n 1
107137n 0
107279n 0
107400n 0
107551n 0
107684n 0
107875n 1
108081n 0
108181n 2
108427n 1
108545n 0
108665n 0
108818n 0
108965n 0
109081n 0
109227n 0
109414n 0
109771n 1
109892n 2
110057n 0
110415n 0
110554n 0
110745n 0
110834n 0
110964n 0
111222n 0
111358n 0
111503n 0
111660n 0
111839n 0
111962n 0
112072n 0
112185n 0
112312n 11
112674n 0
112828n 0
112997n 0
113113n 6
113532n 0
113726n 0
113954n 0
114095n 0
114298n 0
114431n 9
114871n 0
115036n 2
115292n 1
115500n 1
115667n 0
115803n 0
116008n 0
116122n 0
116376n 0
116687n 7
116989n 0
117124n 0
117267n 0
117578n 3
117810n 1
117959n 0
118268n 0
118445n 0
118552n 0
118733n 1
119079n 0
119210n 0
119297n 0
119402n 0
119568n 10
119893n 0
120010n 1
120202n 8
120515n 0
120647n 1
120804n 0
120943n 0
121166n 10
121366n 6
121645n 1
121904n 0
122106n 0
122338n 0
122530n 0
122661n 60
122954n 1
123143n 1
123234n 6
123430n 0
123652n 0
123783n 6
124008n 0
124151n 0
124256n 0
124342n 1
124536n 0
124617n 1
124766n 1
124880n 5
125126n 0
125315n 0
125436n 1
125629n 14
126100n 0
126236n 1
126447n 0
126584n 2
126721n 1
126886n 1
127021n 1
127151n 7
127286n 13
127531n 6
127672n 0
127866n 0
128091n 0
128324n 0
128477n 1
128638n 6
128867n 2
128976n 1
129089n 3
129317n 1
129435n 1
129527n 2
129743n 0
130093n 2
130347n 0
