wnver::eOS9lXC6GvMWznF1wkZofDdtbBU
1740n 507906.364700726 ROOT
1930n 248840.513700512
2137n 258945.893307907
2452n 7876.65329718591
2684n 147888.245018072
3553n 110555.785032089
3993n 0
4258n 65543.2942057126
4475n 65400.6346819031
5787n 0
5930n 1.66666666666667
6024n 0
6150n 58
6269n 71.8571428571426
6400n 0
6484n 70.8023809523809
7347n 61466.4935816635
7846n 58742.5085528035
15388n 3805.98174407289
17222n 1962.29362745098
19046n 18
19128n 2730.83217501453
19613n 17263.1494347014
20090n 5521.74293565911
20827n 25348.1925881982
21265n 2992.49199770817
21734n 84.8749999999998
21939n 41931.2996770032
22903n 240.194444444444
23100n 90240.0031747452
23271n 32694.0268417644
23773n 902.328733766234
24264n 44938.5676238723
24720n 18475.7306842667
26192n 3107.62132867133
27167n 33629.1012119204
27807n 4299.67321713524
28270n 3154.47608225108
28651n 89.6944444444444
29007n 0
29114n 4.25
29378n 56643.6475992145
29677n 6252.92921539245
30358n 42641.8211576006
31264n 24747.1208631167
31921n 30251.4327776301
32613n 5782.20258841755
32823n 32.747619047619
33020n 28898.7940633713
33615n 39545.6724296057
34213n 3006.65697097021
34479n 55.2243589743596
34574n 61.25
34777n 0
34939n 0
35189n 1091.79423436041
35697n 0.5
35891n 5.5
36061n 13.2857142857143
36299n 1
36580n 0
36762n 273.84632034632
37006n 6
37090n 0
37200n 7.36666666666666
37396n 10095.910133494
38175n 0
38262n 136.068376068375
38573n 0.5
38863n 0.5
39021n 78.4198412698412
39211n 6
39297n 19.8888888888889
39545n 5.33333333333333
39740n 0
39916n 6
39990n 5
40152n 42.5309523809524
40420n 0
40545n 0
40804n 40.5309523809524
40962n 23.3809523809524
41188n 46
41468n 16.8627450980392
41614n 0
41740n 0
41899n 437.63663003663
42311n 255.698809523809
42541n 2.57142857142857
42757n 377.361904761906
43116n 0
43195n 382.760606060606
43609n 55.9166666666666
43902n 156.269047619048
44150n 419.06322843823
44455n 19.1071428571429
44673n 25.8333333333333
44900n 1
45114n 0
45250n 565.518875895347
45646n 3.1
45907n 74.6825396825397
46177n 51.7775252525252
46344n 23.2272727272727
46522n 227.245013320013
47018n 1
47106n 30.5999999999999
47356n 0
47550n 0
47745n 28.375
47941n 1
48051n 133.166666666666
48225n 80.3333333333333
48374n 138.642307692308
48656n 3.33333333333333
48828n 44.1666666666667
49003n 65.6666666666667
49344n 0.333333333333333
49530n 1
49636n 0.333333333333333
49789n 0
49909n 6.5
50037n 9
50195n 30.0961538461538
50484n 0.75
50693n 1
50887n 16.8461538461538
51077n 1
51192n 17.3461538461538
51385n 0
51525n 2.5
51712n 0
51897n 0
52052n 0.2
52146n 0
52334n 6.75
52500n 10.25
52791n 0
53020n 1
53097n 84.1666666666666
53405n 0
53525n 0
53609n 8.5
53806n 1.5
53913n 28.8619047619048
54328n 0.5
54483n 2.14285714285714
54652n 10.8095238095238
54821n 2.66666666666667
55038n 0
55227n 0
55315n 5.33333333333333
55633n 0
55793n 0
55932n 0
56087n 1
56311n 5
56551n 0
56688n 0
56912n 2.64285714285714
57162n 0
57306n 0.5
57486n 4.1
57657n 4
57748n 0
58002n 0
58247n 0
58337n 2.5
58519n 2.66666666666667
58608n 0
58743n 49.7775252525252
59127n 29.930303030303
59376n 3.6
59552n 22.1636363636364
59728n 0.6
59895n 3.66666666666667
59989n 4
60201n 0.5
60414n 2
60548n 0
60747n 0
60817n 0
61014n 0.5
61171n 0
61290n 12
61453n 0
61598n 66.1666666666667
61792n 2
61917n 4.66666666666667
62133n 53.5
62331n 0
62451n 6
62671n 0
62806n 307.289848060436
63014n 29.375
63310n 0
63559n 1
63652n 266.04818139377
64018n 32.5
64151n 0
64370n 0.333333333333333
64504n 41.2619047619049
64789n 12.7083333333333
65098n 0
65216n 3.66666666666667
65336n 3.5
65418n 0
65575n 15.4516806722689
65855n 7.36666666666666
66075n 0
66216n 1188.82950937951
66397n 23.3095238095238
66636n 1022.94563492064
66901n 8.5
67153n 0
67254n 7.99999999999998
67397n 0.5
67526n 33.2599206349206
67707n 17.5238095238095
67990n 6
68170n 2.83333333333333
68333n 4.33333333333333
68617n 0
68755n 8.5
68901n 1.66666666666667
69060n 0
69173n 0
69444n 0
69604n 0
69685n 0
69815n 0
69918n 0
70077n 0
70215n 0
70363n 3.75
70462n 0
70641n 8.33333333333333
70807n 0
70965n 145.158874458874
71546n 0
71700n 0
71864n 1
72068n 11.1428571428571
72261n 14.5833333333333
72473n 9.6
72691n 0.333333333333333
72808n 9
73032n 1
73177n 5
73525n 0
73713n 1.5
73828n 1.6
74092n 0
74324n 0
74524n 3.66666666666667
74624n 27.8095238095238
74790n 37.7612554112554
75283n 0
75471n 6.75
75618n 0
75790n 3.36363636363636
75912n 2
76072n 0.333333333333333
76196n 2.6
76323n 0
76393n 0
76563n 18.7142857142857
76884n 14.3571428571429
77169n 0
77249n 0
77419n 165.56043956044
77856n 0
77981n 6
78217n 1
78393n 1
78536n 0
78821n 0
79018n 87.9166666666667
79212n 1.33333333333333
79398n 26
79603n 0
79752n 0
79908n 0
80096n 0
80242n 0
80474n 0
80619n 0
80743n 16.5384615384615
80968n 335
81174n 0
81395n 0
81572n 70.8333333333333
81836n 24.8333333333333
82081n 15.3333333333333
82223n 0
82347n 0
82525n 7.14285714285715
82754n 6
82870n 9.14285714285715
83260n 27.5178571428571
83448n 18.375
83585n 7
83729n 21
83975n 26.1666666666667
84371n 7.91666666666667
84642n 0
84895n 0
85041n 0
85219n 13
85432n 0
85678n 0
85829n 4
86140n 0
86297n 1
86547n 0
86654n 5
86809n 17.2333333333333
87073n 3.33333333333333
87218n 0.583333333333333
87423n 33
87663n 24
87849n 0.666666666666667
88154n 0
88367n 0
88481n 35.831746031746
88725n 20.8650793650794
89027n 7.66666666666666
89234n 1
89351n 19.6080586080586
89657n 0
89891n 0
90076n 0
90253n 11.7333333333333
90393n 5.66666666666667
90610n 0
90779n 29
91013n 4.75
91234n 1.08333333333333
91404n 0.75
91503n 0.333333333333333
91670n 0
91779n 0
91893n 2
91977n 0
92212n 0
92366n 2
92663n 0.5
92847n 0.5
93006n 0
93127n 0
93354n 0
93483n 62.1825396825397
93874n 0
94001n 17.6944444444444
94240n 3.25
94500n 2
94788n 3.36111111111111
94954n 0
95121n 2.25
95329n 0.25
95502n 54.0075757575757
95873n 0
95971n 1.33333333333333
96211n 1.66666666666667
96343n 1.66666666666667
96513n 7.5
96720n 0
96851n 1.33333333333333
96969n 1.5
97122n 1.5
97244n 0.25
97348n 1
97504n 53.4214285714286
97923n 0
98051n 0
98385n 13.25
98625n 26.6416666666666
98822n 0
98939n 0
99061n 0
99267n 1
99439n 1
99588n 1
99799n 1
99951n 30.9761904761905
100253n 85.8095238095238
100437n 0
100543n 20.1642857142857
100889n 0
101003n 1.2
101191n 44.8095238095238
101410n 1.5
101570n 0
101708n 1.66666666666667
101809n 7.5
102039n 0
102162n 0.142857142857143
102374n 1
102457n 4
102779n 0
102927n 0
103140n 16.6274509803921
103291n 1.33333333333333
103419n 8.2941176470588
103590n 8.2941176470588
103737n 0
103834n 22.7166666666667
104088n 0
104249n 8.33333333333334
104409n 4.67777777777778
104539n 119.593194713783
104976n 0.5
105164n 0.666666666666667
105271n 1.47619047619048
105479n 8.44444444444444
105624n 0
105820n 13.1677978883861
106104n 2.4
106272n 68.8547619047619
106726n 0.25
106888n 13
107016n 2
107137n 0
107279n 0.25
107400n 9.25
107551n 0
107684n 0
107875n 12.8
108081n 0
108181n 26.5833333333333
108427n 1
108545n 0
108665n 0
108818n 0.5
108965n 0
109081n 0
109227n 0
109414n 10.5
109771n 1
109892n 2
110057n 1.72222222222222
110415n 0
110554n 1
110745n 0
110834n 0
110964n 0
111222n 0
111358n 0.597222222222222
111503n 0.125
111660n 0
111839n 0
111962n 0
112072n 0
112185n 0
112312n 142.699206349207
112674n 3.7
112828n 1
112997n 2.33333333333333
113113n 101.465873015873
113532n 7.77777777777777
113726n 3
113954n 0
114095n 2
114298n 1
114431n 64.9747474747474
114871n 2
115036n 12.2777777777778
115292n 1
115500n 3.5
115667n 12.482683982684
115803n 0
116008n 1
116122n 0
116376n 19.2261904761905
116687n 18.7333333333333
116989n 0
117124n 0
117267n 0
117578n 3
117810n 1
117959n 16
118268n 2.92857142857143
118445n 0
118552n 7.5
118733n 3
119079n 0
119210n 0
119297n 0
119402n 0
119568n 60.9523809523809
119893n 0.285714285714286
120010n 1.25
120202n 47.1666666666666
120515n 3.25
120647n 2
120804n 1.5
120943n 3.19230769230769
121166n 50.9166666666667
121366n 16.9166666666667
121645n 5.41666666666667
121904n 4.91666666666667
122106n 0.25
122338n 5.5
122530n 7.83333333333333
122661n 82.6512605042016
122954n 13
123143n 0
123234n 30.8571428571428
123430n 21.8571428571428
123652n 2
123783n 7
124008n 0
124151n 0
124256n 0
124342n 2
124536n 0
124617n 2
124766n 0
124880n 26.5555555555555
125126n 12.5
125315n 0.5
125436n 20.4861111111111
125629n 84.818181818182
126100n 0.5
126236n 5
126447n 0
126584n 4
126721n 1
126886n 3
127021n 1
127151n 8
127286n 20.8088235294117
127531n 112.333333333333
127672n 10.3333333333333
127866n 0
128091n 0
128324n 0.5
128477n 0.75
128638n 16.9181818181818
128867n 3
128976n 1
129089n 2.93571428571429
129317n 1.25
129435n 0.285714285714286
129527n 951.733333333334
129743n 32.0000000000002
130093n 41.4000000000002
130347n 0.333333333333333
130512n 0.333333333333333
130673n 0
130846n 8.4
130987n 1
131090n 135.840476190476
131347n 0
131485n 0.285714285714286
131608n 2.5
131791n 0.5
131877n 0
131991n 1
132105n 0
132219n 1
132355n 10.7
132497n 1
132601n 99.25
132756n 16.0571428571428
132982n 2.33333333333333
133160n 0
133234n 1
133338n 7.54761904761905
133567n 1
133668n 2.33333333333333
133875n 0
133981n 1
134099n 1
134246n 0
134391n 0
134472n 0
134574n 7.46666666666667
134780n 14.8416666666667
135148n 8.09999999999999
135311n 1.80952380952381
135504n 6.44444444444444
135637n 0
135799n 1.59722222222222
135952n 0.666666666666667
136048n 1
136152n 0
136230n 1
136329n 14.7142857142857
136691n 0
136876n 0
136984n 0
137279n 0.666666666666667
137534n 0
137709n 0
137877n 0
138078n 5.25
138221n 6.28333333333333
138441n 1
138599n 0.833333333333333
138734n 0
138799n 0
138956n 27.6589743589744
139544n 0
139758n 0
139919n 7.4
140112n 0.666666666666667
140264n 0
140393n 5.5
140652n 16.5
140900n 1
141027n 1
141176n 2.5
141396n 5.25
141669n 0
141806n 7.69230769230768
142140n 0
142361n 135
142665n 53.1999999999999
143057n 0
143251n 6.69999999999999
143536n 0
143626n 0
143763n 0
143885n 0
144182n 0
144445n 0
144632n 10.75
144778n 6
145024n 0.8
145218n 111.014285714286
145779n 20.4285714285714
145929n 0
146111n 4.16666666666667
146277n 2.5
146443n 0
146572n 31.8333333333334
146856n 31.8333333333334
147091n 0
147187n 10
147314n 0.4
147454n 1.4
147595n 15.6190476190476
147862n 1.5
148057n 5
148242n 0
148446n 0
148653n 1.33333333333333
148762n 1
148836n 1
148978n 0.75
149084n 7
149262n 1
149508n 2
149699n 0
149895n 0
150097n 0.818181818181818
150228n 0
150379n 0
150591n 4.5
150762n 4.83333333333333
150932n 6
151087n 7.91666666666666
151314n 0
151409n 2.33333333333333
151497n 147.760606060606
151914n 2
152018n 37.9666666666667
152230n 0
152338n 1
152519n 0
152727n 27.3
152990n 0
153105n 11.3
153288n 0
153499n 0
153665n 11.3
153809n 14
153961n 28.6439393939394
154233n 1.75
154433n 17.7272727272728
154689n 0
154894n 1
155085n 0
155298n 1
155487n 30.05
155797n 0
155970n 0
156119n 0
156293n 0
156390n 8.08333333333333
156625n 0.5
156812n 5
157081n 165.865476190476
157318n 0
157463n 2.8
157687n 0
157877n 0
157957n 19.1666666666667
158185n 94.7321428571426
158443n 0
158805n 0
158996n 9.5
159177n 7.83333333333333
159396n 2.33333333333333
159620n 10.6666666666667
159899n 2.5
160073n 2.5
160297n 0
160415n 1.5
160532n 12.5075757575758
160688n 7.34090909090908
160922n 0
161044n 0.333333333333333
161243n 497.547324897325
161603n 1
161739n 0.666666666666667
161888n 7.33333333333333
162055n 0
162236n 0
162417n 0
162632n 248.130658230658
163047n 97.3333333333333
163233n 19.3333333333333
163406n 1.25
163630n 0
163779n 37
164152n 4
164345n 28.8333333333334
164579n 6.33333333333333
164801n 16.5384615384615
164999n 0
165178n 0
165298n 4.66666666666667
165563n 5.5
165793n 0
165942n 135.547752247752
166172n 63.5104895104894
166355n 29.5104895104895
166552n 3
166702n 14.7090909090909
166865n 0
167063n 5.45454545454545
167278n 5.45454545454545
167446n 7.69230769230768
167580n 0
167764n 3.10909090909091
167950n 1
168121n 0
168237n 101.547752247752
168505n 10
168658n 34.5
168911n 0
169047n 0
169147n 0
169305n 10.4636363636364
169522n 0
169651n 1
169811n 1.3
170005n 0
170172n 0
170340n 4.6
170536n 2
170643n 0
170710n 1.6
170844n 18.9636363636364
171050n 0
171249n 21.4787545787545
171507n 0
171618n 3.14285714285714
171882n 0
172073n 5.83333333333333
172217n 3.83333333333333
172347n 0.5
172490n 1.5
172598n 3
172710n 386.61322843823
173172n 0
173283n 7.125
173487n 0
173761n 28.6666666666667
174003n 111.5
174127n 1
174260n 0
174412n 56.6356643356643
174663n 0
174782n 0
174950n 0
175174n 0
175433n 0
175605n 0
175875n 0
176052n 0
176312n 0
176449n 0
176609n 0
176766n 0
176994n 0
177127n 2
177448n 20.5
177638n 0
177783n 0
178024n 1
178177n 0
178551n 7
178700n 3.5
178832n 2
178972n 2
179125n 0
179275n 1.5
179380n 7.5
179576n 21.9666666666667
179683n 23.1818181818182
179916n 2.07692307692308
180054n 0
180228n 6
180413n 18.3095238095238
180770n 7.16666666666667
180962n 30.75
181191n 0
181373n 2
181495n 0
181640n 1
181781n 62
182213n 79.8
182435n 1
182571n 27.25
182723n 1
182897n 0
183084n 1
183240n 0
183357n 1
183505n 54.8
183995n 0
184135n 0
184362n 2
184501n 0
184652n 0
184802n 0
184981n 0
185104n 4.5
185307n 15
185438n 0
185612n 0
185778n 0
186251n 0
186549n 0
186634n 94.8686868686869
187056n 0
187144n 0
187337n 25.5
187499n 0
187710n 10.5
187890n 5.33333333333333
188007n 4
188183n 4
188341n 0
188449n 0
188620n 7.5
188766n 3.5
188934n 0.5
189106n 3.11111111111111
189257n 0
189476n 0
189565n 18.25
189896n 1
190040n 0
190180n 2
190338n 0
190431n 5
190579n 0
190783n 17
190931n 0
191142n 7403.64697687933
191980n 0
192149n 0
192300n 15.6666666666667
192457n 0
192613n 33.75
192910n 0
193099n 0
193225n 1.5
193406n 5.66666666666667
193622n 0
193811n 0
194005n 0
194127n 1
194257n 0
194414n 0
194645n 0
194831n 0
194969n 5.05194805194805
195194n 4.90909090909091
195415n 12.1666666666667
195569n 1.5
195938n 4.125
196084n 22.6142857142857
196402n 0
196485n 27.3235930735931
196848n 0
197136n 0
197229n 0
197419n 0
197610n 4.28571428571429
197772n 17.1190476190476
198118n 1
198270n 2
198451n 14.5833333333333
198631n 0.5
198793n 0
198919n 7.83333333333334
199130n 1859.98876678877
199707n 36.6333333333333
200041n 1
200244n 3.5
200379n 1
200563n 8
200768n 14.5
201058n 14
201269n 0
201397n 0
201516n 7
201671n 9
201923n 4.15
202284n 32.7564935064935
202620n 0
202816n 22.6428571428571
203020n 0.5
203208n 0
203342n 65.075
203649n 0
203753n 21.625
204022n 2.5
204199n 7.125
204334n 2
204439n 8.84761904761905
204659n 2.8
204814n 0
204943n 1.71428571428571
205079n 8.9
205349n 0
205543n 4
205649n 4.4
205891n 8.4
206130n 8
206302n 19.1666666666667
206600n 0
206779n 0
206927n 8.16666666666667
207306n 0
207434n 0.5
207622n 0
207761n 9
208141n 0
208277n 0
208521n 0
208694n 0
208797n 2.83333333333333
208943n 1.5
209132n 1.71428571428571
209301n 0
209446n 3.28571428571428
209546n 5
209680n 0
209789n 0
209943n 732.771031746032
210518n 59.388888888889
210797n 50.6666666666667
210940n 5.86904761904762
211110n 171.405555555556
211462n 0
211593n 0
211776n 0
212065n 2.75
212205n 8.66666666666666
212377n 0
212551n 0
212678n 1
212808n 19.7333333333333
213052n 2.6
213186n 0
213343n 5.5
213482n 0
213694n 15.1333333333333
213903n 8.55
214148n 2.8
214315n 0
214526n 0
214794n 0
215013n 0
215314n 2.8
215534n 0
215683n 3
215838n 0.5
216038n 2.8
216174n 42.5555555555556
216607n 0
216723n 23.1666666666667
216834n 1.66666666666667
217014n 96.9
217499n 10
217593n 36
217773n 7.16666666666667
218045n 7.83333333333333
218208n 5
218427n 0
218602n 0.5
218753n 0
218902n 0.5
219012n 315.025
219463n 0
219575n 34.375
219738n 0
219856n 0
220023n 168.583333333333
220219n 0
220409n 4
220522n 134.083333333333
221056n 2
221178n 3.25
221343n 0
221480n 0
221596n 0
221727n 0
221819n 0
221900n 0
221981n 0
222064n 0
222155n 0
222248n 3
222376n 30.6666666666666
222485n 8.5
222766n 0
222939n 0
223144n 0
223268n 0
223362n 0
223575n 0
223720n 6.33333333333333
223854n 3.33333333333333
223983n 10.5
224260n 1.5
224599n 0
224738n 2.5
224936n 1
225070n 0
225150n 24.5
225361n 0
225484n 1
225593n 5
225786n 4.5
226107n 3.47619047619048
226319n 1.25
226511n 0
226711n 0
226951n 1.47619047619048
227137n 0
227264n 0
227484n 0
227595n 8.4
227848n 1
227969n 0
228078n 0
228181n 0.5
228283n 10
228535n 8.76190476190476
228762n 0
228911n 0.666666666666667
229034n 0
229260n 12.7428571428571
229587n 0
229688n 0
229814n 1
229934n 2.5
230172n 3.5
230324n 5
230475n 2
230703n 0
230824n 0
230997n 0
231161n 0
231315n 0
231412n 0
231567n 47.7
231887n 45.2
232147n 0
232386n 46.2
232604n 0
232765n 0
232863n 0
233212n 0
233386n 0.5
233614n 1
233795n 2
233980n 0
234105n 0
234277n 0
234423n 0.5
234675n 0.5
234892n 1.25
235074n 1
235208n 1
235435n 343.037973137974
236194n 2.5
236581n 1.16666666666667
236821n 1
236953n 13.8888888888889
237078n 87.0761904761907
237705n 0
237869n 8.16666666666667
238022n 28.5714285714286
238326n 0
238527n 1.16666666666667
238778n 0
238871n 2
239024n 0
239230n 41.3205128205129
239483n 0
239666n 0
239766n 0
239910n 4
240184n 74.0976190476194
240754n 1.5
240938n 16.4166666666667
241245n 0
241507n 0.666666666666667
241699n 78.5
242003n 9
242146n 0
242431n 0.5
242583n 0
242808n 41.5
243102n 0
243237n 0
243373n 8
243577n 0.5
243662n 0.666666666666667
243813n 0
243918n 55.25
246341n 2
246460n 0
246552n 4
246754n 2
246940n 0
247081n 0
247229n 0
247342n 0
247442n 0
247654n 0
247792n 5
247955n 1
248063n 0
248252n 0
248368n 3
248534n 2
248636n 0
248748n 0.25
248977n 491.963095238095
249501n 59.75
249780n 6.75
249987n 7.33333333333333
250143n 0
250259n 115.594444444445
250597n 3
250710n 8.4
250882n 3
251013n 110.833333333333
251520n 0
251636n 0
251780n 11.5
252020n 3
252169n 0
252307n 15
252430n 10.3333333333333
252662n 4.33333333333333
252894n 1
253070n 1.66666666666667
253270n 1
253395n 4.5
253577n 3.16666666666667
253773n 0
253919n 3.5
254166n 1
254415n 5
254597n 8.83333333333333
254769n 8.33333333333333
254922n 0
255065n 0.5
255214n 13.3333333333333
255450n 0
255600n 0
255710n 55.7083333333333
256122n 0
256217n 0
256309n 1.5
256407n 1.5
256501n 6
256620n 8.33333333333333
256746n 3.4
256961n 1
257115n 1
257228n 12.7333333333333
257468n 0
257580n 2.66666666666667
257770n 5.16666666666667
257969n 0
258093n 0
258301n 0
258403n 0
258530n 0
258695n 1
258854n 35.1269841269841
259177n 12.5
259392n 2
259544n 1.33333333333333
259643n 6.5
259894n 0
260051n 1
260494n 3
260622n 17
260881n 4
261029n 1.33333333333333
261258n 13
261405n 13
261604n 1
261797n 1
261972n 0
262249n 10.9166666666667
262596n 0
262743n 0.333333333333333
262908n 0
263000n 1.66666666666667
263164n 0
263272n 0
263353n 0
263492n 0
263642n 3.25
263813n 0
263947n 0
264088n 0
264192n 6.83333333333333
264366n 4.23809523809524
264529n 0.666666666666667
264775n 0
264913n 6.5
265119n 7.5
265472n 0.5
265773n 0
265992n 0
266149n 7
266253n 2
266401n 2
266560n 0
266645n 1.5
266806n 139.503571428571
267217n 0
267349n 0
267522n 65.2749999999999
267821n 0
267917n 0
268025n 0
268112n 28.1416666666666
268341n 0
268457n 2
268557n 43.2619047619048
268824n 0
269018n 6.33333333333333
269258n 9
269471n 0
269674n 0
269856n 0
269963n 0.25
270186n 6
270275n 0.333333333333333
270403n 0.5
270539n 0
270648n 0
270800n 6
270919n 7.95238095238096
271155n 0.166666666666667
271263n 6.86666666666667
271636n 0
271879n 0
272123n 0
272303n 0
272448n 2.83333333333333
272713n 0.333333333333333
272878n 0.2
273077n 0
273319n 0
273449n 2.5
273601n 0
273690n 29
273877n 1
274009n 0
274206n 0
274437n 5
274586n 0
274707n 0
274941n 23
275151n 0
275307n 1.5
275424n 19.5
275572n 18.5
275751n 0
276189n 0
276342n 3
276620n 22.5
276813n 19.5
276987n 3
277267n 0
277376n 19.9833333333333
277569n 1.9
277811n 3
278040n 3
278221n 2.33333333333333
278403n 7.75
278555n 5.25
278810n 13.5
279136n 0
279235n 1.5
279377n 0
279534n 0
279674n 0
279835n 2914.26805237246
280586n 281.977813852814
280853n 80.8539682539684
281132n 6.16666666666667
281291n 2
281462n 5.74285714285715
281752n 1
281898n 1
282050n 130.946031746032
282485n 10.2
282613n 42
282840n 16.7460317460317
282953n 2
283127n 360.035707756296
283450n 0
283568n 137.776984126984
283951n 0
284101n 8.8
284409n 4
284544n 25
284665n 35.2727272727273
284798n 99.7393939393939
285141n 0
285387n 0
285557n 60.6921069126951
285889n 16.9166666666667
286112n 5.05882352941176
286240n 15.7142857142857
286360n 1
286497n 32.2309523809524
286756n 15.2142857142857
286957n 26.2380952380952
287142n 13
287276n 1.57142857142857
287449n 0
287561n 3
287762n 0
287889n 0
288000n 1.5
288190n 1.5
288384n 0
288486n 2
288671n 4
288880n 3.66666666666667
288970n 4.83333333333333
289175n 0
289267n 0
