wnver::eOS9lXC6GvMWznF1wkZofDdtbBU
1740n 378899 ROOT
1930n 166134
2137n 212508
2452n 8098
2684n 100833
3553n 80452
3993n 0
4258n 36219
4475n 35974
5787n 0
5930n 1
6024n 0
6150n 19
6269n 121
6400n 0
6484n 123
7347n 34357
7846n 32355
15388n 2552
17222n 663
19046n 7
19128n 6856
19613n 10570
20090n 3253
20827n 15435
21265n 1424
21734n 90
21939n 37195
22903n 156
23100n 82095
23271n 26596
23773n 510
24264n 41003
24720n 17279
26192n 2665
27167n 16364
27807n 3248
28270n 1460
28651n 147
29007n 0
29114n 2
29378n 54989
29677n 7392
30358n 40515
31264n 21677
31921n 19571
32613n 3352
32823n 21
33020n 24941
33615n 22025
34213n 3821
34479n 147
34574n 82
34777n 0
34939n 0
35189n 1251
35697n 0
35891n 0
36061n 11
36299n 1
36580n 0
36762n 243
37006n 2
37090n 0
37200n 15
37396n 10617
38175n 0
38262n 233
38573n 0
38863n 0
39021n 86
39211n 2
39297n 46
39545n 22
39740n 0
39916n 1
39990n 6
40152n 31
40420n 0
40545n 0
40804n 26
40962n 17
41188n 19
41468n 123
41614n 0
41740n 0
41899n 171
42311n 322
42541n 3
42757n 169
43116n 0
43195n 1009
43609n 19
43902n 148
44150n 437
44455n 52
44673n 6
44900n 1
45114n 0
45250n 878
45646n 5
45907n 45
46177n 133
46344n 32
46522n 330
47018n 0
47106n 55
47356n 0
47550n 0
47745n 70
47941n 0
48051n 1
48225n 11
48374n 152
48656n 2
48828n 5
49003n 30
49344n 0
49530n 1
49636n 1
49789n 0
49909n 2
50037n 8
50195n 64
50484n 1
50693n 2
50887n 47
51077n 2
51192n 44
51385n 0
51525n 2
51712n 0
51897n 0
52052n 0
52146n 0
52334n 3
52500n 7
52791n 0
53020n 0
53097n 129
53405n 0
53525n 0
53609n 4
53806n 0
53913n 15
54328n 1
54483n 2
54652n 2
54821n 1
55038n 0
55227n 0
55315n 4
55633n 0
55793n 0
55932n 0
56087n 0
56311n 0
56551n 0
56688n 0
56912n 3
57162n 0
57306n 1
57486n 1
57657n 1
57748n 0
58002n 0
58247n 0
58337n 2
58519n 1
58608n 0
58743n 133
59127n 81
59376n 13
59552n 68
59728n 2
59895n 0
59989n 29
60201n 1
60414n 0
60548n 0
60747n 0
60817n 0
61014n 0
61171n 0
61290n 7
61453n 0
61598n 16
61792n 0
61917n 4
62133n 8
62331n 0
62451n 4
62671n 0
62806n 655
63014n 72
63310n 0
63559n 2
63652n 563
64018n 5
64151n 0
64370n 1
64504n 72
64789n 47
65098n 0
65216n 1
65336n 0
65418n 0
65575n 65
65855n 18
66075n 3
66216n 466
66397n 25
66636n 261
66901n 0
67153n 0
67254n 17
67397n 1
67526n 94
67707n 62
67990n 4
68170n 7
68333n 3
68617n 0
68755n 4
68901n 1
69060n 0
69173n 0
69444n 0
69604n 0
69685n 0
69815n 0
69918n 0
70077n 0
70215n 0
70363n 0
70462n 0
70641n 2
70807n 0
70965n 181
71546n 0
71700n 0
71864n 0
72068n 12
72261n 45
72473n 6
72691n 0
72808n 2
73032n 1
73177n 0
73525n 0
73713n 3
73828n 13
74092n 0
74324n 0
74524n 3
74624n 28
74790n 48
75283n 0
75471n 7
75618n 0
75790n 5
75912n 2
76072n 0
76196n 13
76323n 0
76393n 0
76563n 18
76884n 64
77169n 0
77249n 0
77419n 99
77856n 0
77981n 1
78217n 0
78393n 1
78536n 0
78821n 0
79018n 22
79212n 0
79398n 0
79603n 0
79752n 0
79908n 0
80096n 0
80242n 0
80474n 0
80619n 0
80743n 82
80968n 68
81174n 1
81395n 0
81572n 7
81836n 7
82081n 2
82223n 0
82347n 0
82525n 3
82754n 1
82870n 16
83260n 73
83448n 57
83585n 9
83729n 1
83975n 15
84371n 2
84642n 0
84895n 0
85041n 0
85219n 10
85432n 0
85678n 0
85829n 0
86140n 0
86297n 0
86547n 0
86654n 7
86809n 7
87073n 1
87218n 3
87423n 16
87663n 13
87849n 0
88154n 0
88367n 0
88481n 43
88725n 34
89027n 1
89234n 0
89351n 45
89657n 0
89891n 0
90076n 0
90253n 5
90393n 8
90610n 0
90779n 0
91013n 3
91234n 0
91404n 0
91503n 0
91670n 0
91779n 0
91893n 2
91977n 0
92212n 0
92366n 0
92663n 0
92847n 0
93006n 0
93127n 0
93354n 0
93483n 42
93874n 0
94001n 16
94240n 1
94500n 0
94788n 8
94954n 0
95121n 0
95329n 0
95502n 49
95873n 0
95971n 0
96211n 1
96343n 1
96513n 7
96720n 0
96851n 1
96969n 0
97122n 0
97244n 1
97348n 0
97504n 75
97923n 0
98051n 0
98385n 16
98625n 25
98822n 0
98939n 0
99061n 0
99267n 0
99439n 0
99588n 0
99799n 0
99951n 35
100253n 18
100437n 0
100543n 25
100889n 0
101003n 8
101191n 10
101410n 0
101570n 0
101708n 0
